62394,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0
62474,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
62547,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,
62565,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
62572,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,
62637,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,
62686,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0
62691,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,
62787,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,
62795,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62819,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
62847,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0
62857,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
62880,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62974,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,
63024,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
63060,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,
63086,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0
63198,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0
63213,,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
63347,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,
63348,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,
63375,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63395,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,
63405,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,
63438,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,
63458,,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
63491,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,
63542,1.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0
63556,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
63578,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,
63594,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,
63631,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,
63698,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,
63717,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,
63725,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0
63729,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,
63872,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,
63873,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,
63973,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0
63991,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,
64012,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,
64063,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
64070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64264,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64294,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,
64344,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0
64363,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,
64364,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,
64370,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,
64411,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64423,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,
64472,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,
64500,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,
64515,,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,
64540,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,
64560,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
64581,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0
64587,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,
64621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
64642,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64712,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
64821,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,
64854,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
64886,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,
64949,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0
